message_id,timestamp,sender_id,text,emotion,aggression
648,2025-05-20T22:30:00+09:00,User_C,축해해요 User_A님,긍정,1
649,2025-05-20T22:31:00+09:00,User_C,생일날 고생하시네요 ㅋㅋ,긍정,0
650,2025-05-20T22:31:00+09:00,User_C,결론낼만한거 딱 종류별로 하나씩 3개 정도만,긍정,0
651,2025-05-20T22:31:00+09:00,User_C,하면 좋을거같아영,긍정,0
652,2025-05-20T22:31:00+09:00,User_A,ㅋㅋㅋㅋ 이모티콘 진짜 웃김요,긍정,0
653,2025-05-20T22:31:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
654,2025-05-20T22:31:00+09:00,User_C,저거 진짜 6년은 된거랍니다..,긍정,0
655,2025-05-20T22:31:00+09:00,User_A,네네 좋아요,긍정,0
656,2025-05-20T22:31:00+09:00,User_A,가운데에 놓고,부정,0
657,2025-05-20T22:31:00+09:00,User_D,"om별로 하나씩,,,?",긍정,0
658,2025-05-20T22:31:00+09:00,User_A,흐르게 하고,긍정,0
659,2025-05-20T22:31:00+09:00,User_C,네네 좋아요,긍정,0
660,2025-05-20T22:31:00+09:00,User_A,굿굿,긍정,0
661,2025-05-20T22:31:00+09:00,User_D,om에 roundness밖에 쓸 내용이,부정,1
662,2025-05-20T22:31:00+09:00,User_D,없어서,부정,0
663,2025-05-20T22:31:00+09:00,User_D,흐르게 하는 게 머야,부정,0
664,2025-05-20T22:32:00+09:00,User_A,흐리게,부정,0
665,2025-05-20T22:32:00+09:00,User_D,아,부정,0
666,2025-05-20T22:32:00+09:00,User_D,ㅎㅎ,부정,0
667,2025-05-20T22:33:00+09:00,User_C,어때요,긍정,0
668,2025-05-20T22:33:00+09:00,User_C,22page,긍정,0
669,2025-05-20T22:33:00+09:00,User_C,감성,긍정,0
670,2025-05-20T22:33:00+09:00,User_C,머야 하고 계시네,부정,0
671,2025-05-20T22:33:00+09:00,User_C,ㅋㅋ,부정,0
672,2025-05-20T22:34:00+09:00,User_D,오 누구여??,긍정,0
673,2025-05-20T22:34:00+09:00,User_D,User_C님이 해주세여,긍정,0
674,2025-05-20T22:34:00+09:00,User_C,ㄱㄷ요,긍정,0
675,2025-05-20T22:34:00+09:00,User_A,왜,부정,0
676,2025-05-20T22:34:00+09:00,User_A,나는,긍정,0
677,2025-05-20T22:34:00+09:00,User_A,변경 된게 안 보이지,부정,0
678,2025-05-20T22:35:00+09:00,User_C,보이세요?,긍정,0
679,2025-05-20T22:35:00+09:00,User_C,22page,긍정,0
680,2025-05-20T22:36:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
681,2025-05-20T22:36:00+09:00,User_D,보여요,긍정,0
682,2025-05-20T22:36:00+09:00,User_D,근데 파란색으루,긍정,0
683,2025-05-20T22:36:00+09:00,User_D,해요??,긍정,0
684,2025-05-20T22:36:00+09:00,User_A,네 보여요,긍정,0
685,2025-05-20T22:36:00+09:00,User_A,근데,긍정,0
686,2025-05-20T22:36:00+09:00,User_A,좀 구린데 씁,부정,0
687,2025-05-20T22:36:00+09:00,User_A,잠시만요,긍정,0
688,2025-05-20T22:36:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
689,2025-05-20T22:36:00+09:00,User_D,씁..,부정,0
690,2025-05-20T22:36:00+09:00,User_C,저거 User_A님,긍정,0
691,2025-05-20T22:36:00+09:00,User_C,꺼,부정,0
692,2025-05-20T22:36:00+09:00,User_C,스포이트로 찍은건데유?,긍정,0
693,2025-05-20T22:36:00+09:00,User_C,ㅋㅋㅋㅋ,부정,0
694,2025-05-20T22:36:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
695,2025-05-20T22:36:00+09:00,User_A,아니 글씨체가,부정,0
696,2025-05-20T22:36:00+09:00,User_A,별론가,부정,0
697,2025-05-20T22:36:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘게요,긍정,0
698,2025-05-20T22:36:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ에이~~,부정,0
699,2025-05-20T22:37:00+09:00,User_A,제송해용,부정,0
700,2025-05-20T22:37:00+09:00,User_A,오늘 기분 저기압이라,부정,0
701,2025-05-20T22:37:00+09:00,User_A,ㅎㅎ,부정,0
702,2025-05-20T22:37:00+09:00,User_A,말이,부정,0
703,2025-05-20T22:37:00+09:00,User_A,헛 나왔어요,부정,0
704,2025-05-20T22:37:00+09:00,User_C,ㅋㅋ생일83분 남으셨는데,긍정,0
705,2025-05-20T22:37:00+09:00,User_C,즐기셔야죠,긍정,0
706,2025-05-20T22:37:00+09:00,User_A,그럼,긍정,0
707,2025-05-20T22:37:00+09:00,User_A,83분에 나타날게요,긍정,0
708,2025-05-20T22:37:00+09:00,User_A,뿅~,긍정,0
709,2025-05-20T22:38:00+09:00,User_A,뒤에,부정,0
710,2025-05-20T22:38:00+09:00,User_D,26페이지 봐주실분,긍정,0
711,2025-05-20T22:39:00+09:00,User_A,그 피피티 맨 첫장에,긍정,0
712,2025-05-20T22:39:00+09:00,User_A,있떤,긍정,0
713,2025-05-20T22:39:00+09:00,User_A,"파란,회색 선",부정,0
714,2025-05-20T22:39:00+09:00,User_D,둘중,긍정,0
715,2025-05-20T22:39:00+09:00,User_D,할까,긍정,0
716,2025-05-20T22:39:00+09:00,User_D,색?,부정,0
717,2025-05-20T22:39:00+09:00,User_A,그 맨 위에 선 하나 있는데,부정,0
718,2025-05-20T22:39:00+09:00,User_A,그거,긍정,0
719,2025-05-20T22:39:00+09:00,User_A,원래 있던 거 거거든,긍정,0
720,2025-05-20T22:39:00+09:00,User_A,나머지 다 빠져 있는데,부정,0
721,2025-05-20T22:39:00+09:00,User_A,있는게 나아 없는게 ㄴ아ㅏ,부정,1
722,2025-05-20T22:40:00+09:00,User_D,아,부정,0
723,2025-05-20T22:40:00+09:00,User_C,어때요,긍정,0
724,2025-05-20T22:40:00+09:00,User_C,좀 건드려봤는데,부정,0
725,2025-05-20T22:40:00+09:00,User_A,보기 안 좋은데,부정,0
726,2025-05-20T22:40:00+09:00,User_D,둘다 괜찮아보이긴함,긍정,0
727,2025-05-20T22:40:00+09:00,User_A,제가 조금,긍정,0
728,2025-05-20T22:40:00+09:00,User_A,건드려 볼게요,긍정,0
729,2025-05-20T22:40:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅜㅜㅜㅜ,부정,0
730,2025-05-20T22:40:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아따 오케이여,긍정,0
731,2025-05-20T22:46:00+09:00,User_A,아니 하고 싶은데,긍정,0
732,2025-05-20T22:46:00+09:00,User_A,저 오른쪾 위에 그림 삽입중 땜에,부정,0
733,2025-05-20T22:46:00+09:00,User_A,수정이 안돼요,부정,0
734,2025-05-20T22:46:00+09:00,User_C,"User_A님...? 저랑 뭐가 다른건지,,",부정,0
735,2025-05-20T22:46:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
736,2025-05-20T22:46:00+09:00,User_D,저게머야,부정,0
737,2025-05-20T22:46:00+09:00,User_A,뭘라,부정,0
738,2025-05-20T22:46:00+09:00,User_A,아직 아무것도 못한건데..,부정,0
739,2025-05-20T22:46:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
740,2025-05-20T22:46:00+09:00,User_A,그대로에요,긍정,0
741,2025-05-20T22:46:00+09:00,User_D,제가 글씨만 옮겨놨어요,긍정,0
742,2025-05-20T22:46:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
743,2025-05-20T22:46:00+09:00,User_D,크크,긍정,0
744,2025-05-20T22:46:00+09:00,User_A,자기 얼굴에 침 뱉었닷!,부정,0
745,2025-05-20T22:48:00+09:00,User_A,아 저 진짜 죄송한데,부정,0
746,2025-05-20T22:48:00+09:00,User_C,네,긍정,0
747,2025-05-20T22:48:00+09:00,User_A,읽기 전용이라고 떠서,긍정,0
748,2025-05-20T22:48:00+09:00,User_A,수정이 막혔어요,부정,0
749,2025-05-20T22:48:00+09:00,User_B,저도 지금,긍정,0
750,2025-05-20T22:48:00+09:00,User_B,수정 막혔어요,부정,0
751,2025-05-20T22:48:00+09:00,User_D,이거 PPT로,긍정,0
752,2025-05-20T22:48:00+09:00,User_C,그 뭐야 저밖에 왜 안되나요,긍정,0
753,2025-05-20T22:48:00+09:00,User_C,ㅋㅋㅋㅋ,부정,0
754,2025-05-20T22:48:00+09:00,User_D,못들어오나,부정,0
755,2025-05-20T22:48:00+09:00,User_A,그,긍정,0
756,2025-05-20T22:49:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋ저두돼여,긍정,0
757,2025-05-20T22:49:00+09:00,User_A,프레젠테이션으로만,부정,0
758,2025-05-20T22:49:00+09:00,User_A,들어가야 되는거 같은데,부정,0
759,2025-05-20T22:49:00+09:00,User_A,그,긍정,0
760,2025-05-20T22:49:00+09:00,User_A,아마 글꼴 지원 안되는게,부정,1
761,2025-05-20T22:49:00+09:00,User_D,근데 메일 안갔어 아까??,긍정,0
762,2025-05-20T22:49:00+09:00,User_A,누가 컴퓨터로,부정,0
763,2025-05-20T22:49:00+09:00,User_C,전이렇게 하고 있어요,긍정,0
764,2025-05-20T22:49:00+09:00,User_A,넣어서 그럼,긍정,0
765,2025-05-20T22:49:00+09:00,User_A,ㅠㅠㅠㅠ,부정,0
766,2025-05-20T22:49:00+09:00,User_A,일단 되시는분,긍정,0
767,2025-05-20T22:49:00+09:00,User_A,하고 계세요,긍정,0
768,2025-05-20T22:49:00+09:00,User_C,그 뭐야 아가 해봤는데,긍정,0
769,2025-05-20T22:49:00+09:00,User_C,onedrive에서 문서 저장하니까,긍정,0
770,2025-05-20T22:50:00+09:00,User_C,되던데요?,긍정,0
771,2025-05-20T22:50:00+09:00,User_C,ppt로 열리더라고요 따로,긍정,0
772,2025-05-20T22:50:00+09:00,User_A,맞아요 그거 하면 되는데,긍정,0
773,2025-05-20T22:50:00+09:00,User_A,저는 onedrive 저장해도 학교 powerpoint로 깔려있는거라 안되더라고요,부정,0
774,2025-05-20T22:50:00+09:00,User_A,아마 User_B언니는,긍정,0
775,2025-05-20T22:50:00+09:00,User_A,될거 같은데,긍정,0
776,2025-05-20T22:50:00+09:00,User_B,뭐??,부정,0
777,2025-05-20T22:50:00+09:00,User_B,뭐하라고??,부정,0
778,2025-05-20T22:51:00+09:00,User_C,뭐해줄까요 User_A님 공유해줘요?,긍정,0
779,2025-05-20T22:51:00+09:00,User_A,네,긍정,0
780,2025-05-20T22:51:00+09:00,User_A,한번만 다시 해주세요,긍정,0
781,2025-05-20T22:51:00+09:00,User_C,ㄱㄷ요,긍정,0
782,2025-05-20T22:51:00+09:00,User_C,[링크],긍정,0
783,2025-05-20T22:52:00+09:00,User_A,ㅠ..,부정,0
784,2025-05-20T22:52:00+09:00,User_C,무슨글꼴이,부정,1
785,2025-05-20T22:52:00+09:00,User_C,문제일래나,긍정,0
786,2025-05-20T22:52:00+09:00,User_A,네네,긍정,0
787,2025-05-20T22:52:00+09:00,User_B,저도 안됩니다 ㅠ,부정,0
788,2025-05-20T22:52:00+09:00,User_A,글꼴 문제 인거 같아요,부정,0
789,2025-05-20T22:53:00+09:00,User_D,메일 다시 보냈는데,긍정,0
790,2025-05-20T22:53:00+09:00,User_D,안왔나여,부정,0
791,2025-05-20T22:53:00+09:00,User_C,[링크],긍정,0
792,2025-05-20T22:54:00+09:00,User_C,되나요?,긍정,0
793,2025-05-20T22:54:00+09:00,User_C,ㅋㅋ어렵네,부정,0
794,2025-05-20T22:55:00+09:00,User_C,그 머야 낼도 모이실건가요?,긍정,0
795,2025-05-20T22:56:00+09:00,User_A,저 내일 모여도 되긴 하는데,긍정,0
796,2025-05-20T22:56:00+09:00,User_A,저 4시반에 랩미팅 있어서,긍정,0
797,2025-05-20T22:56:00+09:00,User_A,그거 끝나고 가능합니다,긍정,0
798,2025-05-20T22:56:00+09:00,User_C,여유롭게 다녀오세영,긍정,0
799,2025-05-20T22:56:00+09:00,User_C,전 1-4:30 고분자-나노 뺴곤 가능해여,긍정,0
800,2025-05-20T22:56:00+09:00,User_A,네네 감사용,긍정,0
801,2025-05-20T22:57:00+09:00,User_C,일단 안되시면 여러분들 쉬세여,부정,0
802,2025-05-20T22:57:00+09:00,User_C,제가 마무리 싹 하고 잘게여,긍정,0
803,2025-05-20T22:57:00+09:00,User_A,앗,긍정,0
804,2025-05-20T22:57:00+09:00,User_C,낼 짜피 1시 수업이라,긍정,0
805,2025-05-20T22:57:00+09:00,User_C,ㄱㅊ답니다,긍정,0
806,2025-05-20T22:57:00+09:00,User_A,그렇다면 우선,긍정,0
807,2025-05-20T22:57:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
808,2025-05-20T22:57:00+09:00,User_A,ㅎㅎ,부정,0
809,2025-05-20T22:57:00+09:00,User_D,일단 전 함께,긍정,0
810,2025-05-20T22:57:00+09:00,User_A,저는 방법 좀 알아볼게요,부정,0
811,2025-05-20T22:58:00+09:00,User_C,ㅋㅋㅋ유일한 not1교시긴하지만 ㅎㅎ,긍정,1
812,2025-05-20T22:58:00+09:00,User_D,하고있겟습다,긍정,0
813,2025-05-20T22:58:00+09:00,User_C,네넹,긍정,0
814,2025-05-20T23:05:00+09:00,User_B,엇 저 다시 할수있게 되었어요,긍정,0
815,2025-05-20T23:06:00+09:00,User_B,양치하고 와서 다시 참여하겠습니다,긍정,0
816,2025-05-20T23:06:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
817,2025-05-20T23:06:00+09:00,User_D,그럼 저도 양치좀,긍정,0
818,2025-05-20T23:06:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
819,2025-05-20T23:06:00+09:00,User_C,네넹 편히 쉬다오십쇼,긍정,0
820,2025-05-20T23:06:00+09:00,User_B,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
821,2025-05-20T23:06:00+09:00,User_A,dj,부정,0
822,2025-05-20T23:06:00+09:00,User_A,ㅓㅇ,긍정,0
823,2025-05-20T23:06:00+09:00,User_A,나도 갑자기 된다,긍정,0
824,2025-05-20T23:06:00+09:00,User_B,뭐지 진짜....;;;,부정,0
825,2025-05-20T23:06:00+09:00,User_D,ㅋㅋᩚㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,1
826,2025-05-20T23:06:00+09:00,User_A,누가 글꼴 바꾸어 줬나,긍정,0
827,2025-05-20T23:06:00+09:00,User_A,그럼,긍정,0
828,2025-05-20T23:06:00+09:00,User_A,부분 나눠서,긍정,0
829,2025-05-20T23:06:00+09:00,User_A,빠르게,긍정,0
830,2025-05-20T23:07:00+09:00,User_A,다같이 할까요?,부정,0
831,2025-05-20T23:07:00+09:00,User_D,넵,긍정,0
832,2025-05-20T23:07:00+09:00,User_A,앞부분,부정,0
833,2025-05-20T23:07:00+09:00,User_A,저 한번 다시 보고 있을게요,긍정,0
834,2025-05-20T23:07:00+09:00,User_B,넵 저 양치하고 오겠습니다,긍정,0
835,2025-05-20T23:07:00+09:00,User_C,그 뭐야 sem이랑 OM사진은 아무도 건들지 말아주세요 30분까지만,긍정,0
836,2025-05-20T23:07:00+09:00,User_C,ㅋㅋ,부정,0
837,2025-05-20T23:07:00+09:00,User_C,크기 조정이랑 위치조정좀 할게요,부정,0
838,2025-05-20T23:07:00+09:00,User_D,넵ㅎㅎ,긍정,0
839,2025-05-20T23:10:00+09:00,User_A,네 저는 그럼 앞쪽부터 저 발표 하는거 맞춰서 수정이랑 User_C님이 하고 싶다는 멋쟁이간지 22 페이지 수정까지 30분까지 하겠습니다.,긍정,1
840,2025-05-20T23:11:00+09:00,User_B,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
841,2025-05-20T23:45:00+09:00,User_A,아 또 읽기 전용으로 바뀌어서 수정이 안되는데,부정,0
842,2025-05-20T23:45:00+09:00,User_B,나도....,긍정,0
843,2025-05-20T23:49:00+09:00,User_B,나 지금 다시 됨,긍정,0
844,2025-05-20T23:57:00+09:00,User_C,밝기랑 채도 좀 낮춰볼까요?,부정,0
845,2025-05-20T23:59:00+09:00,User_A,네네 좋아요,긍정,0
846,2025-05-20T23:59:00+09:00,User_A,근데 소신 발언 하나만 해도 될까요..?,긍정,0
847,2025-05-21T00:00:00+09:00,User_A,지금 또 읽기모드 되어서 수정이 안되네요..,부정,0
848,2025-05-21T00:00:00+09:00,User_C,오케,긍정,0
849,2025-05-21T00:00:00+09:00,User_C,좋네요,긍정,0
850,2025-05-21T00:00:00+09:00,User_C,최종결과 부분으로 가죠 그럼,긍정,0
851,2025-05-21T00:00:00+09:00,User_D,넹,긍정,0
852,2025-05-21T00:00:00+09:00,User_A,네네 감사합니다,긍정,0
853,2025-05-21T00:00:00+09:00,User_D,ㅠㅠ,부정,0
854,2025-05-21T00:00:00+09:00,User_D,왜이러지,부정,0
855,2025-05-21T00:00:00+09:00,User_C,위2 vs 아래2,긍정,0
856,2025-05-21T00:00:00+09:00,User_C,뭐가 더 잘보여요? 소신발언좀여,긍정,0
857,2025-05-21T00:01:00+09:00,User_C,뚜렷하게,부정,0
858,2025-05-21T00:01:00+09:00,User_B,아래가 더 나은것 같은데,긍정,0
859,2025-05-21T00:01:00+09:00,User_A,소신발언 : 위위ㅜ이우,긍정,1
860,2025-05-21T00:01:00+09:00,User_A,근데,긍정,0
861,2025-05-21T00:01:00+09:00,User_A,두개의 중간은 어렵나요,부정,0
862,2025-05-21T00:01:00+09:00,User_D,소신 발언: 저 중간,긍정,0
863,2025-05-21T00:01:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
864,2025-05-21T00:01:00+09:00,User_B,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
865,2025-05-21T00:01:00+09:00,User_C,"우리 또 우리 병선선생께서 예전에 피드백 하시길..,",긍정,0
866,2025-05-21T00:01:00+09:00,User_C,안보이면 채도랑 밝기를 낮춰라,부정,0
867,2025-05-21T00:01:00+09:00,User_C,ㅋㅋ,부정,0
868,2025-05-21T00:02:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
869,2025-05-21T00:02:00+09:00,User_D,근데 낮춘거,긍정,0
870,2025-05-21T00:02:00+09:00,User_D,좋아요,긍정,0
871,2025-05-21T00:02:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋ,부정,0
872,2025-05-21T00:02:00+09:00,User_A,근데 아래가 선명하게 잘 보이는데 너무 눈 이 부셔서,부정,0
873,2025-05-21T00:02:00+09:00,User_A,ㅎ...,부정,0
874,2025-05-21T00:02:00+09:00,User_C,1번어때요,긍정,0
875,2025-05-21T00:02:00+09:00,User_C,중간인데,긍정,0
876,2025-05-21T00:02:00+09:00,User_A,정말정말 완벽합니다,긍정,0
877,2025-05-21T00:02:00+09:00,User_C,밝기는 키우고 대비는 똑같고,부정,0
878,2025-05-21T00:02:00+09:00,User_C,이걸로 통일할게요,긍정,0
879,2025-05-21T00:02:00+09:00,User_A,넵 감사합니다,긍정,0
880,2025-05-21T00:03:00+09:00,User_A,근데요,부정,0
881,2025-05-21T00:03:00+09:00,User_A,38페이지,긍정,0
882,2025-05-21T00:03:00+09:00,User_C,네네,긍정,0
883,2025-05-21T00:03:00+09:00,User_A,그래프 아세톤 물 까지 있는건데 자료가,긍정,0
884,2025-05-21T00:03:00+09:00,User_C,아 그거 걍 넣은거긴한데,긍정,0
885,2025-05-21T00:03:00+09:00,User_C,빼는게 맞겠죠?,긍정,0
886,2025-05-21T00:03:00+09:00,User_C,ㅋㅋ,부정,0
887,2025-05-21T00:03:00+09:00,User_A,ㅋㅋㅋㅋㅋ,부정,0
888,2025-05-21T00:03:00+09:00,User_C,빼죠,부정,0
889,2025-05-21T00:03:00+09:00,User_C,할것도 많은데,부정,0
890,2025-05-21T00:03:00+09:00,User_A,저희껏만 한다면 빼는게,부정,0
891,2025-05-21T00:03:00+09:00,User_A,네네 ㅋㅋㅋㅋㅋ,부정,0
892,2025-05-21T00:04:00+09:00,User_C,오늘 sEm찍은게 아까워서라도 넣을랬는데,긍정,0
893,2025-05-21T00:04:00+09:00,User_C,쟤네 실험이 너무 망했어요,부정,0
894,2025-05-21T00:04:00+09:00,User_C,ㅋㅋ,부정,0
895,2025-05-21T00:04:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
896,2025-05-21T00:04:00+09:00,User_A,우리가 안 망해서 다행~,긍정,0
897,2025-05-21T00:21:00+09:00,User_B,저희 그럼 내일,긍정,0
898,2025-05-21T00:21:00+09:00,User_B,몇시에 만나는 건가요?,긍정,0
899,2025-05-21T00:21:00+09:00,User_D,저도 내일 고분자랑 나노만 있어욤,긍정,0
900,2025-05-21T00:22:00+09:00,User_D,4시15분에 끝나여,긍정,0
901,2025-05-21T00:22:00+09:00,User_B,전 내일 4시에 끝납니다,긍정,0
902,2025-05-21T00:22:00+09:00,User_C,얼추 맞네여,긍정,0
903,2025-05-21T00:22:00+09:00,User_C,그때 과방에서 모이죠.. 얼렁 주무십쇼 전 더 하다가 자겠습니당,긍정,1
904,2025-05-21T00:23:00+09:00,User_B,저도 좀만 더 하다가 자겠습니당,긍정,0
905,2025-05-21T00:23:00+09:00,User_D,저두여,긍정,0
906,2025-05-21T00:51:00+09:00,User_A,저희 혹시,긍정,0
907,2025-05-21T00:51:00+09:00,User_A,극한 강도,부정,0
908,2025-05-21T00:51:00+09:00,User_A,구한거 있나요?,부정,0
909,2025-05-21T00:51:00+09:00,User_C,극한강도는,부정,0
910,2025-05-21T00:51:00+09:00,User_C,뚜렷하게 안나와서,부정,0
911,2025-05-21T00:51:00+09:00,User_C,안구핬긴했어요,부정,1
912,2025-05-21T00:51:00+09:00,User_A,아아,부정,0
913,2025-05-21T00:52:00+09:00,User_C,근데 저거 38페이지,긍정,0
914,2025-05-21T00:52:00+09:00,User_C,3개 제가 잘 구한건지 모르겠네요,긍정,0
915,2025-05-21T00:52:00+09:00,User_C,구해야되는거인지,부정,0
916,2025-05-21T00:52:00+09:00,User_A,ss 곡선 해석,긍정,0
917,2025-05-21T00:53:00+09:00,User_A,ipa 100 ss 곡선 보고 해석한건데,긍정,0
918,2025-05-21T00:53:00+09:00,User_A,항복점은 39페이지 보고 값 구하긴 했는데,긍정,0
919,2025-05-21T00:55:00+09:00,User_A,그 처음에만 ss곡선 해석할때 들어 가면 좋을거 같은데,긍정,0
920,2025-05-21T00:55:00+09:00,User_A,너무,부정,0
921,2025-05-21T00:55:00+09:00,User_A,내용이 많을까요?,긍정,0
922,2025-05-21T00:59:00+09:00,User_C,그 뭐야,긍정,0
923,2025-05-21T00:59:00+09:00,User_C,피피티 37페이지부터,긍정,0
924,2025-05-21T00:59:00+09:00,User_C,한번 보실래요?,긍정,0
925,2025-05-21T00:59:00+09:00,User_A,아,부정,0
926,2025-05-21T00:59:00+09:00,User_A,뒤에 있었구나,부정,0
927,2025-05-21T01:00:00+09:00,User_C,저런느낌으로,긍정,1
928,2025-05-21T01:00:00+09:00,User_C,하나씩,긍정,0
929,2025-05-21T01:00:00+09:00,User_C,가려는데,긍정,0
930,2025-05-21T01:00:00+09:00,User_C,어떠세요?,긍정,0
931,2025-05-21T01:00:00+09:00,User_A,발표자가 편한시대로 하면 될거 같아요,긍정,0
932,2025-05-21T01:00:00+09:00,User_A,저는 앞부분에서 편하실줄 알고 제안한거였어용,긍정,0
933,2025-05-21T01:00:00+09:00,User_A,굿굿!!,긍정,0
934,2025-05-21T01:00:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋ저도 모르겠어요,부정,0
935,2025-05-21T01:01:00+09:00,User_C,망했어요 이번에,부정,0
936,2025-05-21T01:01:00+09:00,User_A,저는 그냥,부정,0
937,2025-05-21T01:01:00+09:00,User_A,앞에서,부정,0
938,2025-05-21T01:04:00+09:00,User_A,앞부분,부정,0
939,2025-05-21T01:04:00+09:00,User_A,이렇게 생각했던거여서,긍정,0
940,2025-05-21T01:04:00+09:00,User_A,ㅋㅋㅋㅋㅋ 편하신거 하시면 될거 같긴 해용,긍정,0
941,2025-05-21T01:04:00+09:00,User_C,"저 머리가 안돌아가요,, 일단 계속 해볼게요",긍정,0
942,2025-05-21T01:04:00+09:00,User_C,낼까지 제출인가요?,긍정,0
943,2025-05-21T01:04:00+09:00,User_A,ㅋㅋㅋㅋㅋ ㄴ네네네,긍정,1
944,2025-05-21T01:04:00+09:00,User_A,아뇨,부정,0
945,2025-05-21T01:04:00+09:00,User_A,목요일 까지에요,긍정,0
946,2025-05-21T01:04:00+09:00,User_A,수업 시작 전까지,긍정,0
947,2025-05-21T01:05:00+09:00,User_C,낼 User_A님은 나노수업하나신가요?,긍정,0
948,2025-05-21T01:05:00+09:00,User_A,실험 수업(1시)이랑 나노수업 있어요,긍정,0
949,2025-05-21T01:05:00+09:00,User_A,그리고 4시반 랩미팅,긍정,0
950,2025-05-21T01:05:00+09:00,User_C,바쁘시네여 ㅋㅋ,부정,0
951,2025-05-21T01:06:00+09:00,User_A,그러게요,긍정,0
952,2025-05-21T01:07:00+09:00,User_C,1. 그 주제앞에 #붙인거 어떤지,긍정,0
953,2025-05-21T01:07:00+09:00,User_C,이거,긍정,0
954,2025-05-21T01:07:00+09:00,User_C,궁금한거에요,긍정,0
955,2025-05-21T01:07:00+09:00,User_C,ㅋㅋㅋ,부정,0
956,2025-05-21T01:08:00+09:00,User_A,1. good,긍정,0
957,2025-05-21T01:08:00+09:00,User_C,+ 마무리할때 꼭 쪽번호 쓰기,긍정,0
958,2025-05-21T01:08:00+09:00,User_C,그 일단 2번 전 2%까지 기준으로 기울기구한거긴하거든요,긍정,1
959,2025-05-21T01:08:00+09:00,User_C,요친구,긍정,0
960,2025-05-21T01:08:00+09:00,User_A,좋아요,긍정,0
961,2025-05-21T01:08:00+09:00,User_A,그럼 그냥,긍정,0
962,2025-05-21T01:09:00+09:00,User_A,ss 곡선 해석,긍정,0
963,2025-05-21T01:09:00+09:00,User_A,이렇게 하면 됩니다~,긍정,0
964,2025-05-21T01:09:00+09:00,User_C,넵 일단 알겠습니당~,긍정,0
965,2025-05-21T01:09:00+09:00,User_A,네네,긍정,0
966,2025-05-21T01:10:00+09:00,User_A,머리가 더 이상 안 돌아가네요,부정,0
967,2025-05-21T01:10:00+09:00,User_C,주무세요 여러분들..,긍정,0
968,2025-05-21T01:10:00+09:00,User_C,진짜 논문쓰는거마냥 하고있네요 저희,부정,0
969,2025-05-21T01:10:00+09:00,User_C,ㅋㅋㅋ,부정,0
970,2025-05-21T01:11:00+09:00,User_A,저는 일찍 자러 가보도록 할게요 아침에 일어나서 다시 해볼게요,긍정,0
971,2025-05-21T01:11:00+09:00,User_A,화이팅 입니다.,긍정,0
972,2025-05-21T01:11:00+09:00,User_B,수고하셨습니다~!,긍정,0
973,2025-05-21T01:12:00+09:00,User_C,고생하셨어요~,긍정,0
